File Version,BWRam4.10_4
384,840.07,11903.75,835.10,861.5000,65535.0000,12331.0000,11469.5000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
385,840.22,11901.65,837.20,853.5000,65535.0000,12283.5000,11430.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
386,840.37,11899.54,839.31,870.0000,65535.0000,12349.5000,11479.5000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
387,840.52,11897.44,841.41,871.5000,65535.0000,12456.0000,11584.5000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
388,840.67,11895.34,843.52,880.0000,65535.0000,12346.0000,11466.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
389,840.81,11893.23,845.62,837.5000,65535.0000,12301.5000,11464.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
390,840.96,11891.13,847.72,868.0000,65535.0000,12377.0000,11509.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
391,841.11,11889.03,849.82,880.5000,65535.0000,12404.0000,11523.5000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
392,841.26,11886.93,851.92,849.0000,65535.0000,12347.0000,11498.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
393,841.41,11884.84,854.02,869.0000,65535.0000,12278.0000,11409.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
394,841.56,11882.74,856.12,863.0000,65535.0000,12440.5000,11577.5000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
395,841.71,11880.64,858.21,835.0000,65535.0000,12254.0000,11419.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
396,841.85,11878.55,860.31,868.0000,65535.0000,12410.0000,11542.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
397,842.00,11876.45,862.40,900.0000,65535.0000,12359.5000,11459.5000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
398,842.15,11874.36,864.50,869.5000,65535.0000,12311.0000,11441.5000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
399,842.30,11872.26,866.59,910.0000,65535.0000,12350.5000,11440.5000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
400,842.45,11870.17,868.68,870.5000,65535.0000,12325.0000,11454.5000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
401,842.60,11868.08,870.77,835.0000,65535.0000,12187.0000,11352.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
402,842.74,11865.99,872.86,886.5000,65535.0000,12273.0000,11386.5000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
403,842.89,11863.90,874.95,917.5000,65535.0000,12280.0000,11362.5000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
404,843.04,11861.81,877.04,865.5000,65535.0000,12181.0000,11315.5000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
405,843.19,11859.72,879.13,1115.0000,65535.0000,12439.5000,11324.5000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
406,843.34,11857.64,881.22,881.5000,65535.0000,12196.0000,11314.5000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
407,843.49,11855.55,883.30,860.5000,65535.0000,12155.0000,11294.5000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
408,843.64,11853.46,885.39,840.0000,65535.0000,12137.5000,11297.5000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
409,843.78,11851.38,887.47,852.5000,65535.0000,12192.0000,11339.5000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
410,843.93,11849.30,889.56,866.5000,65535.0000,12115.5000,11249.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
411,844.08,11847.21,891.64,889.0000,65535.0000,12156.0000,11267.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
412,844.23,11845.13,893.72,859.5000,65535.0000,12071.5000,11212.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
413,844.38,11843.05,895.80,847.5000,65535.0000,12001.0000,11153.5000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
414,844.53,11840.97,897.88,884.5000,65535.0000,11941.0000,11056.5000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
415,844.67,11838.89,899.96,825.5000,65535.0000,11911.5000,11086.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
416,844.82,11836.81,902.04,881.5000,65535.0000,12010.0000,11128.5000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
417,844.97,11834.74,904.12,857.0000,65535.0000,12032.0000,11175.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
418,845.12,11832.66,906.19,851.5000,65535.0000,11959.0000,11107.5000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
419,845.27,11830.58,908.27,888.0000,65535.0000,12025.5000,11137.5000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
420,845.41,11828.51,910.34,890.5000,65535.0000,12021.5000,11131.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
421,845.56,11826.44,912.42,864.0000,65535.0000,11999.5000,11135.5000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
422,845.71,11824.36,914.49,856.5000,65535.0000,11987.0000,11130.5000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
423,845.86,11822.29,916.56,868.0000,65535.0000,11926.0000,11058.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
424,846.01,11820.22,918.63,851.5000,65535.0000,11956.0000,11104.5000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
425,846.16,11818.15,920.70,884.0000,65535.0000,11994.0000,11110.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
426,846.30,11816.08,922.77,905.5000,65535.0000,11895.5000,10990.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
427,846.45,11814.01,924.84,871.0000,65535.0000,11895.0000,11024.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
428,846.60,11811.94,926.91,853.0000,65535.0000,11863.5000,11010.5000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
429,846.75,11809.88,928.98,849.5000,65535.0000,11842.0000,10992.5000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
430,846.90,11807.81,931.04,910.5000,65535.0000,11921.0000,11010.5000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
431,847.05,11805.75,933.11,868.5000,65535.0000,11882.5000,11014.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
432,847.19,11803.68,935.17,858.5000,65535.0000,11934.5000,11076.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
433,847.34,11801.62,937.23,889.0000,65535.0000,12000.0000,11111.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
434,847.49,11799.56,939.30,901.5000,65535.0000,11979.0000,11077.5000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
435,847.64,11797.49,941.36,877.0000,65535.0000,11948.0000,11071.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
436,847.79,11795.43,943.42,854.0000,65535.0000,11981.0000,11127.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
437,847.93,11793.37,945.48,895.0000,65535.0000,11967.0000,11072.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
438,848.08,11791.32,947.54,866.5000,65535.0000,11992.0000,11125.5000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
439,848.23,11789.26,949.60,855.0000,65535.0000,11954.0000,11099.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
440,848.38,11787.20,951.65,851.5000,65535.0000,12001.0000,11149.5000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
441,848.53,11785.14,953.71,846.5000,65535.0000,11997.5000,11151.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
442,848.67,11783.09,955.77,837.0000,65535.0000,11990.5000,11153.5000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
443,848.82,11781.03,957.82,851.5000,65535.0000,12012.0000,11160.5000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
444,848.97,11778.98,959.87,861.0000,65535.0000,11980.5000,11119.5000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
445,849.12,11776.93,961.93,854.0000,65535.0000,12069.0000,11215.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
446,849.27,11774.87,963.98,850.5000,65535.0000,12009.0000,11158.5000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
447,849.41,11772.82,966.03,886.0000,65535.0000,12010.0000,11124.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
448,849.56,11770.77,968.08,871.0000,65535.0000,11982.5000,11111.5000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
449,849.71,11768.72,970.13,885.5000,65535.0000,12044.5000,11159.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
450,849.86,11766.67,972.18,843.0000,65535.0000,12006.5000,11163.5000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
451,850.01,11764.63,974.23,860.5000,65535.0000,11942.5000,11082.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
452,850.15,11762.58,976.27,882.0000,65535.0000,11901.0000,11019.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
453,850.30,11760.53,978.32,871.5000,65535.0000,11857.5000,10986.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
454,850.45,11758.49,980.37,822.0000,65535.0000,11831.0000,11009.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
455,850.60,11756.44,982.41,876.0000,65535.0000,11932.0000,11056.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
456,850.75,11754.40,984.45,860.5000,65535.0000,11852.5000,10992.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
457,850.89,11752.36,986.50,851.5000,65535.0000,11905.0000,11053.5000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
458,851.04,11750.32,988.54,894.5000,65535.0000,11957.5000,11063.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
459,851.19,11748.28,990.58,876.0000,65535.0000,11928.0000,11052.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
460,851.34,11746.24,992.62,861.5000,65535.0000,11905.0000,11043.5000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
461,851.48,11744.20,994.66,897.0000,65535.0000,11952.5000,11055.5000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
462,851.63,11742.16,996.70,853.5000,65535.0000,11909.0000,11055.5000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
463,851.78,11740.12,998.73,984.0000,65535.0000,12084.5000,11100.5000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
464,851.93,11738.08,1000.77,873.0000,65535.0000,11888.0000,11015.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
465,852.08,11736.05,1002.81,850.5000,65535.0000,11845.5000,10995.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
466,852.22,11734.01,1004.84,852.0000,65535.0000,11885.0000,11033.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
467,852.37,11731.98,1006.87,838.0000,65535.0000,11838.0000,11000.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
468,852.52,11729.95,1008.91,874.5000,65535.0000,11844.0000,10969.5000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
469,852.67,11727.91,1010.94,891.5000,65535.0000,11832.0000,10940.5000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
470,852.81,11725.88,1012.97,870.5000,65535.0000,11773.5000,10903.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
471,852.96,11723.85,1015.00,863.0000,65535.0000,11740.0000,10877.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
472,853.11,11721.82,1017.03,877.5000,65535.0000,11756.5000,10879.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
473,853.26,11719.79,1019.06,897.5000,65535.0000,11723.5000,10826.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
474,853.41,11717.76,1021.09,874.5000,65535.0000,11817.0000,10942.5000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
475,853.55,11715.74,1023.12,857.5000,65535.0000,11715.5000,10858.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
476,853.70,11713.71,1025.14,852.5000,65535.0000,11735.0000,10882.5000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
477,853.85,11711.68,1027.17,856.0000,65535.0000,11733.5000,10877.5000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
478,854.00,11709.66,1029.19,876.0000,65535.0000,11743.0000,10867.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
479,854.14,11707.64,1031.22,880.0000,65535.0000,11748.5000,10868.5000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
480,854.29,11705.61,1033.24,861.5000,65535.0000,11738.0000,10876.5000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
481,854.44,11703.59,1035.26,870.0000,65535.0000,11745.5000,10875.5000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
482,854.59,11701.57,1037.28,862.0000,65535.0000,11826.0000,10964.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
483,854.73,11699.55,1039.30,879.0000,65535.0000,11761.0000,10882.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
484,854.88,11697.53,1041.32,852.5000,65535.0000,11813.0000,10960.5000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
485,855.03,11695.51,1043.34,880.5000,65535.0000,11809.5000,10929.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
486,855.18,11693.49,1045.36,889.5000,65535.0000,11741.0000,10851.5000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
487,855.32,11691.48,1047.38,873.0000,65535.0000,11787.0000,10914.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
488,855.47,11689.46,1049.39,921.0000,65535.0000,11927.5000,11006.5000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
489,855.62,11687.44,1051.41,868.5000,65535.0000,11772.5000,10904.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
490,855.77,11685.43,1053.42,842.5000,65535.0000,11796.0000,10953.5000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
491,855.91,11683.42,1055.44,819.5000,65535.0000,11899.5000,11080.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
492,856.06,11681.40,1057.45,863.0000,65535.0000,11812.0000,10949.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
493,856.21,11679.39,1059.46,878.0000,65535.0000,11935.0000,11057.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
494,856.36,11677.38,1061.47,872.0000,65535.0000,11974.0000,11102.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
495,856.50,11675.37,1063.48,879.0000,65535.0000,12105.0000,11226.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
496,856.65,11673.36,1065.49,906.5000,65535.0000,12125.0000,11218.5000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
497,856.80,11671.35,1067.50,865.5000,65535.0000,12246.0000,11380.5000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
498,856.95,11669.34,1069.51,847.0000,65535.0000,12270.5000,11423.5000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
499,857.09,11667.34,1071.52,897.5000,65535.0000,12300.5000,11403.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
500,857.24,11665.33,1073.52,866.5000,65535.0000,12139.5000,11273.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
501,857.39,11663.32,1075.53,862.0000,65535.0000,12134.0000,11272.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
502,857.54,11661.32,1077.53,895.5000,65535.0000,12102.0000,11206.5000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
503,857.68,11659.32,1079.54,879.0000,65535.0000,11986.0000,11107.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
504,857.83,11657.31,1081.54,1007.5000,65535.0000,12007.5000,11000.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
505,857.98,11655.31,1083.54,877.5000,65535.0000,11849.5000,10972.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
506,858.13,11653.31,1085.54,893.5000,65535.0000,11850.0000,10956.5000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
507,858.27,11651.31,1087.54,865.5000,65535.0000,11901.0000,11035.5000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
508,858.42,11649.31,1089.54,870.0000,65535.0000,11800.0000,10930.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
509,858.57,11647.31,1091.54,891.5000,65535.0000,11869.5000,10978.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
510,858.71,11645.31,1093.54,874.0000,65535.0000,11866.5000,10992.5000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
511,858.86,11643.32,1095.54,836.0000,65535.0000,11773.0000,10937.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
512,859.01,11641.32,1097.53,871.0000,65535.0000,11779.0000,10908.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
513,859.16,11639.33,1099.53,875.5000,65535.0000,11846.0000,10970.5000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
514,859.30,11637.33,1101.52,855.5000,65535.0000,11877.0000,11021.5000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
515,859.45,11635.34,1103.52,843.0000,65535.0000,11816.5000,10973.5000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
516,859.60,11633.35,1105.51,885.5000,65535.0000,11770.0000,10884.5000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
517,859.75,11631.35,1107.50,873.0000,65535.0000,11906.5000,11033.5000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
518,859.89,11629.36,1109.49,904.0000,65535.0000,11940.5000,11036.5000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
519,860.04,11627.37,1111.48,919.0000,65535.0000,11901.0000,10982.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
520,860.19,11625.38,1113.47,878.0000,65535.0000,11826.5000,10948.5000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
521,860.33,11623.39,1115.46,916.5000,65535.0000,11883.5000,10967.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
522,860.48,11621.41,1117.45,839.0000,65535.0000,11798.5000,10959.5000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
523,860.63,11619.42,1119.44,903.5000,65535.0000,11758.5000,10855.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
524,860.78,11617.43,1121.42,884.0000,65535.0000,11744.5000,10860.5000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
525,860.92,11615.45,1123.41,862.0000,65535.0000,11634.5000,10772.5000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
526,861.07,11613.46,1125.39,871.0000,65535.0000,11753.5000,10882.5000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
527,861.22,11611.48,1127.37,891.5000,65535.0000,11712.5000,10821.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
528,861.36,11609.50,1129.36,878.0000,65535.0000,11686.5000,10808.5000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
529,861.51,11607.51,1131.34,869.0000,65535.0000,11723.5000,10854.5000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
530,861.66,11605.53,1133.32,873.0000,65535.0000,11644.5000,10771.5000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
531,861.81,11603.55,1135.30,883.0000,65535.0000,11697.0000,10814.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
532,861.95,11601.57,1137.28,864.0000,65535.0000,11560.0000,10696.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
533,862.10,11599.59,1139.26,844.5000,65535.0000,11592.5000,10748.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
534,862.25,11597.62,1141.24,859.0000,65535.0000,11523.0000,10664.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
535,862.39,11595.64,1143.21,893.0000,65535.0000,11511.5000,10618.5000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
536,862.54,11593.66,1145.19,876.0000,65535.0000,11582.5000,10706.5000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
537,862.69,11591.69,1147.17,920.0000,65535.0000,11440.5000,10520.5000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
538,862.83,11589.71,1149.14,885.0000,65535.0000,11463.0000,10578.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
539,862.98,11587.74,1151.12,860.0000,65535.0000,11568.0000,10708.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
540,863.13,11585.77,1153.09,869.0000,65535.0000,11447.0000,10578.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
541,863.28,11583.79,1155.06,894.5000,65535.0000,11586.0000,10691.5000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
542,863.42,11581.82,1157.03,861.0000,65535.0000,11532.5000,10671.5000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
543,863.57,11579.85,1159.00,858.5000,65535.0000,11628.5000,10770.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
544,863.72,11577.88,1160.97,866.0000,65535.0000,11667.5000,10801.5000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
545,863.86,11575.91,1162.94,845.5000,65535.0000,11662.5000,10817.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
546,864.01,11573.94,1164.91,889.0000,65535.0000,11928.5000,11039.5000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
547,864.16,11571.98,1166.88,848.0000,65535.0000,11703.5000,10855.5000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
548,864.30,11570.01,1168.84,848.5000,65535.0000,11759.0000,10910.5000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
549,864.45,11568.05,1170.81,865.5000,65535.0000,11874.0000,11008.5000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
550,864.60,11566.08,1172.77,885.0000,65535.0000,11735.0000,10850.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
551,864.74,11564.12,1174.74,838.0000,65535.0000,11762.5000,10924.5000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
552,864.89,11562.15,1176.70,837.0000,65535.0000,11715.0000,10878.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
553,865.04,11560.19,1178.66,861.5000,65535.0000,11757.0000,10895.5000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
554,865.18,11558.23,1180.62,876.0000,65535.0000,11704.0000,10828.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
555,865.33,11556.27,1182.58,891.0000,65535.0000,11648.5000,10757.5000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
556,865.48,11554.31,1184.54,864.0000,65535.0000,11706.0000,10842.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
557,865.62,11552.35,1186.50,868.0000,65535.0000,11686.5000,10818.5000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
558,865.77,11550.39,1188.46,875.5000,65535.0000,11650.5000,10775.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
559,865.92,11548.43,1190.42,836.0000,65535.0000,11567.0000,10731.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
560,866.07,11546.48,1192.38,952.0000,65535.0000,11728.5000,10776.5000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
561,866.21,11544.52,1194.33,839.5000,65535.0000,11719.0000,10879.5000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
562,866.36,11542.57,1196.29,856.0000,65535.0000,11795.5000,10939.5000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
563,866.51,11540.61,1198.24,858.5000,65535.0000,11778.5000,10920.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
564,866.65,11538.66,1200.20,872.5000,65535.0000,11814.0000,10941.5000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
565,866.80,11536.71,1202.15,845.0000,65535.0000,11930.0000,11085.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
566,866.95,11534.75,1204.10,859.0000,65535.0000,12037.5000,11178.5000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
567,867.09,11532.80,1206.05,859.0000,65535.0000,12075.5000,11216.5000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
568,867.24,11530.85,1208.00,857.0000,65535.0000,12286.5000,11429.5000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
